Folder,File,Created,Modified
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,1.wav,2023-06-21 14:49:33.947028,2023-06-21 14:49:33.950058
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,2.wav,2023-06-21 14:50:38.730102,2023-06-21 14:50:38.735106
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,3.wav,2023-06-21 14:51:37.236539,2023-06-21 14:51:37.242048
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,4.wav,2023-06-21 14:52:35.326429,2023-06-21 14:52:35.330966
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,5.wav,2023-06-21 14:53:26.073672,2023-06-21 14:53:26.080153
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,6.wav,2023-06-21 14:54:16.260853,2023-06-21 14:54:16.264360
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,7.wav,2023-06-21 14:55:03.560538,2023-06-21 14:55:03.564537
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,8.wav,2023-06-21 14:56:13.135885,2023-06-21 14:56:13.149065
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,9.wav,2023-06-21 14:57:07.312236,2023-06-21 14:57:07.316744
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,10.wav,2023-06-21 14:57:52.968292,2023-06-21 14:57:52.972305
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,11.wav,2023-06-21 14:58:48.632672,2023-06-21 14:58:48.636730
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,12.wav,2023-06-21 14:59:45.202110,2023-06-21 14:59:45.206263
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,13.wav,2023-06-21 15:00:54.182505,2023-06-21 15:00:54.187903
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,14.wav,2023-06-21 15:02:01.339248,2023-06-21 15:02:01.344246
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,15.wav,2023-06-21 15:03:18.029425,2023-06-21 15:03:18.036423
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,16.wav,2023-06-21 15:04:23.309121,2023-06-21 15:04:23.314121
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,17.wav,2023-06-21 15:05:15.183605,2023-06-21 15:05:15.188110
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,18.wav,2023-06-21 15:06:24.527607,2023-06-21 15:06:24.534615
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,19.wav,2023-06-21 15:07:32.026338,2023-06-21 15:07:32.032369
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,20.wav,2023-06-21 15:08:22.647609,2023-06-21 15:30:14.839052
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,21.wav,2023-06-21 15:31:06.519560,2023-06-21 15:31:06.523559
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,22.wav,2023-06-21 15:31:48.357009,2023-06-21 15:31:48.360482
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,23.wav,2023-06-21 15:32:38.514469,2023-06-21 15:32:38.518436
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,24.wav,2023-06-21 15:33:24.519888,2023-06-21 15:33:24.523889
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,25.wav,2023-06-21 15:34:14.636412,2023-06-21 15:34:14.640557
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,26.wav,2023-06-21 15:35:09.514023,2023-06-21 15:35:09.517993
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,27.wav,2023-06-21 15:36:07.179566,2023-06-21 15:36:07.183567
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,28.wav,2023-06-21 15:36:45.143791,2023-06-21 15:36:45.147791
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,29.wav,2023-06-21 15:37:33.631439,2023-06-21 15:37:33.637438
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,30.wav,2023-06-21 15:38:42.121019,2023-06-21 15:38:42.126477
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,31.wav,2023-06-21 15:39:48.582534,2023-06-21 15:39:48.589534
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,32.wav,2023-06-21 15:40:47.488411,2023-06-21 15:40:47.495411
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,33.wav,2023-06-21 15:41:42.012188,2023-06-21 15:41:42.018187
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,34.wav,2023-06-21 15:42:25.780314,2023-06-21 15:42:25.784315
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,35.wav,2023-06-21 15:43:27.548858,2023-06-21 15:43:27.553857
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,36.wav,2023-06-21 15:44:20.736941,2023-06-21 15:44:20.741941
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,37.wav,2023-06-21 15:45:10.021127,2023-06-21 15:45:10.026127
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,38.wav,2023-06-21 15:45:53.507540,2023-06-21 15:45:53.513539
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,39.wav,2023-06-21 15:46:49.187910,2023-06-21 15:46:49.192910
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,40.wav,2023-06-21 15:47:39.384880,2023-06-21 15:47:39.388981
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,41.wav,2023-06-21 15:48:35.816123,2023-06-21 15:48:35.820124
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,42.wav,2023-06-21 15:49:34.904219,2023-06-21 15:49:34.910219
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,43.wav,2023-06-21 15:50:27.997475,2023-06-21 15:50:28.004482
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,44.wav,2023-06-21 15:50:54.355846,2023-06-21 15:50:54.359848
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,45.wav,2023-06-21 15:51:47.994650,2023-06-21 15:51:47.998651
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,46.wav,2023-06-21 15:52:44.195338,2023-06-21 15:52:44.201339
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,47.wav,2023-06-21 15:53:15.920444,2023-06-21 15:53:15.923445
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,48.wav,2023-06-21 15:54:12.338050,2023-06-21 15:54:12.344049
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,49.wav,2023-06-21 15:54:45.083802,2023-06-21 15:54:45.087802
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,50.wav,2023-06-21 15:55:46.470942,2023-06-21 15:55:46.476943
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,51.wav,2023-06-21 15:56:45.044260,2023-06-21 15:56:45.049259
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,52.wav,2023-06-21 15:58:10.211048,2023-06-21 15:58:10.216065
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,53.wav,2023-06-21 15:58:58.862207,2023-06-21 15:58:58.870947
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,54.wav,2023-06-21 16:00:03.660920,2023-06-21 16:00:03.667427
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,55.wav,2023-06-21 16:00:38.927398,2023-06-21 16:00:38.932398
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,56.wav,2023-06-21 16:01:27.065830,2023-06-21 16:01:27.070830
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,57.wav,2023-06-21 16:02:34.836299,2023-06-21 16:02:34.841601
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,58.wav,2023-06-21 16:03:43.036647,2023-06-21 16:03:43.041647
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,59.wav,2023-06-21 16:04:48.077884,2023-06-21 16:04:48.084933
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,60.wav,2023-06-21 16:05:46.745330,2023-06-21 16:05:46.751348
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,61.wav,2023-06-21 16:06:53.790807,2023-06-21 16:06:53.799147
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,62.wav,2023-06-21 16:08:02.496094,2023-06-21 16:08:02.502094
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,63.wav,2023-06-21 16:09:12.993645,2023-06-21 16:09:12.999644
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,64.wav,2023-06-21 16:10:01.919486,2023-06-21 16:10:01.923433
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,65.wav,2023-06-21 16:10:34.374372,2023-06-21 16:10:34.377372
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,66.wav,2023-06-21 16:11:37.149049,2023-06-21 16:11:37.154065
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,67.wav,2023-06-21 16:12:42.962753,2023-06-21 16:12:42.971000
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,68.wav,2023-06-21 16:13:39.317692,2023-06-21 16:13:39.322088
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,69.wav,2023-06-21 16:14:40.448281,2023-06-21 16:14:40.455300
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,70.wav,2023-06-21 16:15:59.274960,2023-06-21 16:15:59.280935
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,71.wav,2023-06-21 16:17:13.909526,2023-06-21 16:17:13.915531
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,72.wav,2023-06-21 16:18:19.502263,2023-06-21 16:18:19.506264
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,73.wav,2023-06-21 16:19:29.123415,2023-06-21 16:19:29.128421
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,74.wav,2023-06-21 16:20:04.186867,2023-06-21 16:20:04.191375
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,75.wav,2023-06-21 16:21:12.136375,2023-06-21 16:21:12.142220
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,76.wav,2023-06-21 16:21:47.016825,2023-06-21 16:21:47.020080
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,77.wav,2023-06-21 16:22:46.512278,2023-06-21 16:22:46.516283
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,78.wav,2023-06-21 16:24:02.015124,2023-06-21 16:24:02.021132
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,79.wav,2023-06-21 16:24:59.286409,2023-06-21 16:24:59.294409
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,80.wav,2023-06-21 16:25:22.613653,2023-06-21 16:25:22.615658
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,81.wav,2023-06-21 16:26:43.165343,2023-06-21 16:26:43.170851
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,82.wav,2023-06-21 16:27:50.252452,2023-06-21 16:27:50.257735
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,83.wav,2023-06-21 16:28:24.303283,2023-06-21 16:28:24.305793
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,84.wav,2023-06-21 16:29:47.698581,2023-06-21 16:29:47.703555
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,85.wav,2023-06-21 16:30:58.309967,2023-06-21 16:30:59.506352
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,86.wav,2023-06-21 16:32:11.129102,2023-06-21 16:32:11.142303
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,87.wav,2023-06-21 16:33:17.823547,2023-06-21 16:33:17.828695
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,88.wav,2023-06-21 16:34:21.972023,2023-06-21 16:34:22.038198
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,89.wav,2023-06-21 16:35:23.111706,2023-06-21 16:35:23.117210
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,90.wav,2023-06-21 16:36:13.385698,2023-06-21 16:36:13.389706
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,91.wav,2023-06-21 16:36:25.326030,2023-06-21 16:36:25.327000
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,92.wav,2023-06-21 16:37:40.288736,2023-06-21 16:37:40.293243
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,93.wav,2023-06-21 16:38:32.140580,2023-06-21 16:38:32.144602
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,94.wav,2023-06-21 16:39:50.965367,2023-06-21 16:39:50.970228
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,95.wav,2023-06-21 16:41:09.177496,2023-06-21 16:41:09.182101
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,96.wav,2023-06-21 16:42:19.142820,2023-06-21 16:42:19.149826
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,97.wav,2023-06-21 16:42:55.388637,2023-06-21 16:42:55.392846
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,98.wav,2023-06-21 16:44:11.206081,2023-06-21 16:44:11.210558
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,99.wav,2023-06-21 16:45:03.044130,2023-06-21 16:45:03.047634
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,100.wav,2023-06-21 16:45:59.843979,2023-06-21 16:45:59.847085
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,101.wav,2023-06-21 16:46:56.952505,2023-06-21 16:46:56.956990
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,102.wav,2023-06-21 16:48:06.963841,2023-06-21 16:48:06.971500
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,103.wav,2023-06-21 16:49:06.643894,2023-06-21 16:49:06.650894
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,104.wav,2023-06-21 16:50:02.978319,2023-06-21 16:50:02.981832
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,105.wav,2023-06-21 16:51:02.971538,2023-06-21 16:51:02.976538
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,106.wav,2023-06-21 16:52:09.968037,2023-06-21 16:52:09.973061
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,107.wav,2023-06-21 16:53:20.516491,2023-06-21 16:53:20.521743
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,108.wav,2023-06-21 16:54:13.092858,2023-06-21 16:54:13.097862
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,109.wav,2023-06-21 16:55:08.533532,2023-06-21 16:55:08.538655
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,110.wav,2023-06-21 16:56:11.739913,2023-06-21 16:56:11.745333
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,111.wav,2023-06-21 16:57:21.953330,2023-06-21 16:57:21.958482
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,112.wav,2023-06-21 16:58:34.654090,2023-06-21 16:58:34.659568
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,113.wav,2023-06-21 16:59:32.466551,2023-06-21 16:59:32.473550
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,114.wav,2023-06-21 17:00:20.315619,2023-06-21 17:00:20.320617
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,115.wav,2023-06-21 17:01:24.207854,2023-06-21 17:01:24.221315
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,116.wav,2023-06-21 17:02:17.063140,2023-06-21 17:02:17.068145
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,117.wav,2023-06-21 17:03:13.580705,2023-06-21 17:03:13.585516
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,118.wav,2023-06-21 17:04:15.355155,2023-06-21 17:04:15.358156
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,119.wav,2023-06-21 17:05:05.985919,2023-06-21 17:05:05.990446
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,120.wav,2023-06-21 17:06:01.830413,2023-06-21 17:06:01.834916
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,121.wav,2023-06-21 17:06:50.127429,2023-06-21 17:06:50.130884
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,122.wav,2023-06-21 17:07:46.882280,2023-06-21 17:07:46.888818
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,123.wav,2023-06-21 17:08:42.872148,2023-06-21 17:08:42.876856
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,124.wav,2023-06-21 17:09:31.657294,2023-06-21 17:09:31.662293
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,125.wav,2023-06-21 17:10:17.658169,2023-06-21 17:10:17.662675
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,126.wav,2023-06-21 17:10:56.593003,2023-06-21 17:10:56.597017
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,127.wav,2023-06-21 17:11:55.914287,2023-06-21 17:11:55.918257
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,128.wav,2023-06-21 17:12:47.483787,2023-06-21 17:12:47.488788
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,129.wav,2023-06-21 17:13:44.800328,2023-06-21 17:13:44.805525
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,130.wav,2023-06-21 17:14:17.118372,2023-06-21 17:14:17.120418
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 11_ Chapter 11\stephenfry,combined.wav,2023-06-21 17:14:17.176511,2023-06-21 17:14:17.574346
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,0.wav,2023-06-21 17:15:26.833858,2023-06-21 17:15:26.837536
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,1.wav,2023-06-21 17:16:19.106351,2023-06-21 17:16:19.110360
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,2.wav,2023-06-21 17:17:19.416418,2023-06-21 17:17:19.420588
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,3.wav,2023-06-21 17:18:34.943712,2023-06-21 17:18:34.948682
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,4.wav,2023-06-21 17:19:28.867019,2023-06-21 17:19:28.873508
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,5.wav,2023-06-21 17:20:44.013804,2023-06-21 17:20:44.018804
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,6.wav,2023-06-21 17:21:52.142346,2023-06-21 17:21:52.148854
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,7.wav,2023-06-21 17:22:28.803132,2023-06-21 17:22:28.807132
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,8.wav,2023-06-21 17:23:26.134719,2023-06-21 17:23:26.139260
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,9.wav,2023-06-21 17:24:35.139159,2023-06-21 17:24:35.145400
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,10.wav,2023-06-21 17:25:34.837708,2023-06-21 17:25:34.842707
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,11.wav,2023-06-21 17:26:24.954881,2023-06-21 17:26:24.959881
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,12.wav,2023-06-21 17:27:21.622311,2023-06-21 17:27:21.627311
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,13.wav,2023-06-21 17:28:06.915867,2023-06-21 17:28:06.918867
D:\Github\Text-to-MP4\Output\Chilord - Wind Shear____Chapter 12_ Chapter 12\stephenfry,14.wav,2023-06-21 17:28:56.697215,2023-06-21 17:28:56.701507
